Adresse,Prix,Ville,Région,Chambres,Salles de bain,Salles d'eau,Étages,Aire habitable,Taille terrain,Taxes municipales,Taxes scolaires,Électricité,Assurances
"14007, rue Desjardins",699000.0,Mirabel (St-Janvier),Laurentides,4,1,1,2,222.97,573.68,2490.74,386.66,875.0,974.0
"39, rue du Quai",625000.0,Grande-Vallee,Gaspésie-Îles-de-la-Madeleine,4,2,1,2,117.06,766.9,3500.0,600.0,2100.0,1150.5
"729, 7e Rang",145000.0,St-Jean-De-La-Lande,Bas-Saint-Laurent,5,1,1,2,133.78,766.9,868.12,19.97,3000.0,1800.0
"3441, rue Lucien-Godbout",440000.0,Beauport,Québec Rive-Nord,2,1,1,3,136.01,45.14,3268.32,177.75,1025.0,445.81
"244, rue Menneval",899000.0,Longueuil (Vieux-Longueuil),Montérégie (Rive-Sud Montréal),4,1,1,2,117.06,929.03,5083.96,572.23,1740.0,1150.5
"2911-2917, Route 112",750000.0,Shefford,Estrie,2,2,1,1,117.06,913.7,4300.0,275.0,9300.0,1150.5
"2579, rue Lapointe",595599.0,Sillery,Québec Rive-Nord,5,3,1,1,164.72,836.1,4582.0,275.0,3840.0,1150.5
"137, rue des Tourelles",439000.0,St-Paul,Lanaudière,4,2,1,2,204.39,696.77,2595.0,295.0,1740.0,1150.5
"4320, rue Doré",350000.0,Cap-Rouge,Québec Rive-Nord,4,2,1,2,117.06,929.03,2778.46,275.0,1740.0,1150.5
"19, rue Saint-Victor",92954.0,Matane,Bas-Saint-Laurent,4,2,1,2,117.06,979.59,45.12,275.0,1740.0,1150.5
"945, rue du Petit Bonheur",629000.0,Blainville,Laurentides,3,2,1,1,86.4,457.8,2600.0,251.0,2400.0,1200.0
"1123, route de la Seigneurie",417000.0,St-Roch-Des-Aulnaies,Chaudière-Appalaches,3,2,1,2,153.85,656.18,3133.69,199.97,1380.0,1150.5
"3870, rue Magnan",615000.0,L'Assomption,Lanaudière,5,2,1,2,167.23,527.6,4993.38,295.33,1740.0,1150.5
"13, rue de l'Église",175000.0,Ste-Rita,Bas-Saint-Laurent,4,2,1,2,117.06,766.9,2778.46,275.0,1740.0,1150.5
"134, chemin de Vebron",750000.0,L'Anse-St-Jean,Saguenay-Lac-Saint-Jean,4,2,1,2,265.7,361.7,5535.29,275.0,3500.0,1150.5
"4-2085, rue de Montfort",239500.0,Jonquière (Jonquière),Saguenay-Lac-Saint-Jean,2,1,1,1,89.19,174.56,2778.46,275.0,1740.0,1150.5
"39, rue Dante",155000.0,Auteuil,Laval,4,2,1,2,117.06,766.9,1150.0,80.0,1740.0,1150.5
"16, rue Renaud",500000.0,Baie-St-Paul,Charlevoix,4,3,1,1,160.54,300.64,3007.12,210.93,322.0,1600.0
"408B, Entrée 122B",775000.0,Beaumont,Chaudière-Appalaches,4,1,1,1,117.06,766.9,2778.46,275.0,1100.0,1500.0
"601-593-595, rue Archambault",549500.0,Joliette,Lanaudière,8,3,1,2,117.06,766.9,4137.0,374.0,1740.0,1150.5
"30, chemin du Belvédère",799000.0,Baie-St-Paul,Charlevoix,2,2,1,1,122.26,23840.22,3217.0,307.35,1740.0,1150.5
"324, boulevard Notre-Dame-des-Champs",925000.0,Repentigny (Repentigny),Lanaudière,2,2,1,2,117.06,1316.34,10114.27,422.55,4551.63,6216.0
"324, rue Lucien",659000.0,St-Philippe,Montérégie (Rive-Sud Montréal),4,2,1,1,102.19,334.45,2202.23,235.99,1740.0,1150.5
chemin Laliberté,850000.0,Sherbrooke (St-Élie-d'Orford),Estrie,4,2,1,2,117.06,766.9,2778.46,275.0,1740.0,1150.5
Chemin du Tour du Lac des Iles,529000.0,Mont-Laurier,Laurentides,4,2,1,2,117.06,766.9,594.56,275.0,1740.0,1150.5
"10, chemin Lebeault",565000.0,Montpellier,Outaouais,2,2,1,2,117.06,182873.5,2133.25,44.33,1200.0,1100.0
"3511, chemin Royal",875000.0,Ile d'Orléans (St-Francois),Québec Rive-Nord,2,2,1,2,185.81,6888.06,2860.73,431.85,1570.0,1400.0
rang Saint-Louis,495000.0,ND-Du-Mont-Carmel,Mauricie,4,2,1,2,117.06,766.9,727.0,275.0,1740.0,1150.5
"2e étage-250, rue Vachon",549000.0,Trois-Rivières (Cap-De-La-Madeleine),Mauricie,4,2,1,2,117.06,787.09,13365.86,423.71,1740.0,1150.5
"23, rue Campeau",149997.0,Gatineau (Gatineau),Outaouais,4,2,1,2,117.06,1049.8,200.0,275.0,1740.0,1150.5
"5, rue Beau-Soleil",495000.0,Beaupré,Québec Rive-Nord,4,2,1,3,130.06,220.18,2502.0,230.0,1740.0,1150.5
"1290, 9e avenue",175000.0,Shawinigan (Grand-Mère),Mauricie,2,1,1,1,117.06,339.8,1610.0,112.0,1400.0,1150.5
"1100-1106, rue Woodward",859999.0,Sherbrooke (Fleurimont),Estrie,6,4,1,2,117.06,882.6,1148.75,900.0,4300.0,1150.5
chemin de l'Étoile-de-la-Mer,49900.0,Petite-Rivière-St-François,Charlevoix,4,2,1,2,117.06,645.15,2778.46,275.0,1740.0,1150.5
"5851, rue Thibault",985000.0,Auteuil,Laval,2,1,1,2,117.06,464.52,2778.46,275.0,1740.0,1150.5
"69, rue Reid",995000.0,Drummondville (St-Charles-De-Drummond),Centre-du-Québec,3,2,1,2,275.46,11414.1,5213.01,615.15,5525.01,7756.0
"856, rue Principale",899000.0,St-Donat,Lanaudière,1,1,1,2,117.06,574.18,5871.01,253.1,4079.9,3633.0
"4, Rang Saint-Joseph",339000.0,St-Fulgence,Saguenay-Lac-Saint-Jean,4,1,3,2,256.41,486.45,2623.0,200.0,3500.0,1200.0
"307, rue Lahaie",760000.0,Pont-Viau,Laval,9,4,1,2,117.06,315.68,5121.79,447.09,600.0,2721.0
"6478826, 13e Avenue",299000.0,St-Côme,Lanaudière,4,2,1,2,117.06,92.8,2778.46,275.0,1740.0,1150.5
"6478827, 7e Rang",299000.0,St-Côme,Lanaudière,4,2,1,2,117.06,229.3,2778.46,275.0,1740.0,1150.5
"711-160, chemin de la Rive-Boisée",439000.0,Pierrefonds / Roxboro,Montréal / l'Île,2,1,1,1,91.97,766.9,1707.37,275.0,1740.0,1150.5
"85, 4e Rang Nord",419900.0,St-Marcel-De-Richelieu,Montérégie (Rive-Sud Montréal),5,1,1,2,107.02,25843.81,1740.18,275.0,2360.69,1150.5
"5901, avenue de la Terrasse",1750000.0,Rawdon,Lanaudière,6,2,1,2,117.06,766.9,5640.46,546.25,2190.0,2400.0
"2015, avenue Beaconsfield",959000.0,Côte-des-Neiges / Notre-Dame-de-Grâce,Montréal / l'Île,3,2,1,2,181.9,274.16,4840.54,602.99,2496.0,1730.0
"1-5740, rue Laurendeau",345000.0,Le Sud-Ouest,Montréal / l'Île,1,1,1,1,64.9,766.9,1550.4,175.6,783.0,1150.5
"4378, rue du Mont-Blanc",899000.0,Ascot Corner,Estrie,4,2,1,2,136.85,766.9,4981.0,275.0,3500.0,1200.0
"338, montée Dinel",175000.0,Chénéville,Outaouais,4,2,1,2,117.06,766.9,2778.46,275.0,1740.0,1150.5
"4752-4762, rue Cartier",1400000.0,Le Plateau-Mont-Royal,Montréal / l'Île,6,6,1,2,117.06,188.6,5580.76,679.72,1740.0,2570.0
"16500, chemin Saint-Roch",849000.0,Sorel-Tracy,Montérégie (Rive-Sud Montréal),4,2,2,2,155.61,94.79,4272.79,363.39,2295.0,1675.0
"13, rue Guy-Racicot",1000025.0,Oka,Laurentides,4,3,1,2,225.75,2313.2,2778.46,275.0,1740.0,1150.5
"663, chemin Simard",675000.0,Ste-Jeanne-D'Arc,Saguenay-Lac-Saint-Jean,3,2,2,2,182.8,37275.18,3250.0,217.27,2200.0,1400.0
Hazen Riddell,799000.0,Morin-Heights,Laurentides,4,2,1,2,117.06,89001.11,2778.46,275.0,1740.0,1150.5
"74, avenue de la Pointe-Claire",949000.0,Pointe-Claire,Montréal / l'Île,3,2,1,2,117.06,380.81,3453.0,405.0,1740.0,1150.5
"6, rue Parkside",1290000.0,Côte-St-Luc / Hampstead / Montréal-Ouest,Montréal / l'Île,4,3,1,2,117.06,408.8,8022.0,902.0,1740.0,1493.0
"7, rue Yvette-Brind'Amour",1099000.0,ND-De-L'Ile-Perrot,Montérégie Ouest,4,2,1,2,224.64,133.97,4700.0,550.0,1916.0,1150.5
"303, rue Sabourin",342900.0,Thurso,Outaouais,3,1,1,2,122.8,422.5,2288.32,157.15,2100.0,1150.5
"1601-198, rue Ann",798000.0,Griffintown,Montréal / l'Île,1,1,1,1,77.2,766.9,3382.0,418.0,456.0,420.0
"8135, avenue d'Outremont",800000.0,Villeray / St-Michel / Parc-Extension,Montréal / l'Île,5,1,1,3,232.26,357.49,4599.0,546.0,400.0,1150.5
"1464-1466, rue Albert",699000.0,Ste-Julienne,Lanaudière,13,7,1,2,117.06,766.9,9738.0,472.0,1561.0,4805.0
"201-370, rue de la Côte-Est",788000.0,Bromont,Estrie,2,1,1,1,109.9,766.9,3799.13,391.95,1740.0,1150.5
"300-302, 16e Avenue",699000.0,Deux-Montagnes,Laurentides,6,2,1,2,117.06,411.6,5145.45,396.1,1740.0,57.21
"21, Route 216",549000.0,Wotton,Estrie,5,2,1,2,150.97,766.9,2107.6,198.8,3330.0,3177.4
"4004, rue des Outardes",625000.0,Jonquière (Jonquière),Saguenay-Lac-Saint-Jean,10,3,1,1,117.06,60.01,3999.0,645.0,450.0,1150.5
"2540, rue du Pauillac",619900.0,Terrebonne (Terrebonne),Lanaudière,5,1,1,2,117.06,510.1,3506.9,317.82,1740.0,1150.5
"Lot 2 747 179, chemin Laperrière",294000.0,Shawinigan (Grand-Mère),Mauricie,4,2,1,2,117.06,766.9,2778.46,275.0,1740.0,1150.5
chemin Fernand-Labelle,65000.0,Mont-Laurier,Laurentides,4,2,1,2,117.06,3815.3,613.43,275.0,1740.0,1150.5
"5176, rue de l'Anse-aux-Chênes",998000.0,Pierrefonds / Roxboro,Montréal / l'Île,6,3,1,2,225.94,527.4,4148.0,502.0,1800.0,1150.5
"54, rue Grenier",297000.0,St-Gabriel-De-Brandon,Lanaudière,2,2,1,1,97.55,685.16,2306.87,85.0,2362.16,1105.29
"149, rue des Pommiers",900000.0,Victoriaville,Centre-du-Québec,5,3,1,2,399.11,673.08,8426.8,629.46,4838.5,1860.0
boulevard de Grande Greve,160000.0,Gaspé,Gaspésie-Îles-de-la-Madeleine,4,2,1,2,117.06,766.9,575.76,32.21,1740.0,1150.5
"140, rue Demers",99999.0,Ste-Croix,Chaudière-Appalaches,4,2,1,2,117.06,766.9,1060.0,68.0,1740.0,1150.5
"203-903, rue Grandjean",250000.0,Ste-Foy,Québec Rive-Nord,2,1,1,1,91.97,133.22,2108.83,177.07,640.0,239.8
"118, avenue Prince-Rupert",870000.0,Pointe-Claire,Montréal / l'Île,5,2,1,2,165.55,576.65,4393.0,484.0,720.0,1200.0
"9126, boulevard Sainte-Anne",150000.0,Ste-Anne-de-Beaupré,Québec Rive-Nord,4,2,1,2,117.06,17374.08,962.98,84.0,1740.0,1150.5
"1402-2020, boulevard René-Lévesque Ouest",775000.0,Ville-Marie (Centre-Ville et Vieux-Montréal),Montréal / l'Île,2,2,1,1,84.54,766.9,5490.0,634.0,1000.0,900.0
"1897, rue de Champlain",365000.0,Ville-Marie (Centre-Ville et Vieux-Montréal),Montréal / l'Île,1,1,1,1,65.9,766.9,1542.87,182.99,800.0,207.0
"240, rue Rompré",145000.0,St-Ubalde,Portneuf,3,1,1,2,115.94,766.9,1467.28,37.61,680.0,1075.83
"661, rue Saint-Alphonse",215000.0,Lac-Aux-Sables,Mauricie,4,2,1,2,117.06,765.32,2778.46,275.0,1740.0,1150.5
"101-40, rue de Boigne",634900.0,Blainville,Laurentides,3,2,1,1,127.93,766.9,3326.0,364.0,1740.0,1150.5
"524, rue Principale",174900.0,St-Léon-De-Standon,Chaudière-Appalaches,4,1,1,2,111.86,766.9,1382.3,32.4,1764.22,725.94
"107-520, côte de l'Église",255000.0,Boischatel,Québec Rive-Nord,2,1,1,1,81.3,766.9,2100.0,700.0,1000.0,50.0
"6675, rue Jarry Est",1675000.0,Saint-Léonard,Montréal / l'Île,4,2,1,2,117.06,378.32,7400.0,500.0,1740.0,1150.5
rue des Anthuriums,395000.0,Ste-Catherine-De-Hatley,Estrie,4,2,1,2,117.06,9134.97,259.94,275.0,1740.0,1150.5
"48, rue des Prairies",599000.0,St-Antoine-sur-Richelieu,Montérégie (Rive-Sud Montréal),3,2,1,2,219.99,523.51,1927.0,650.0,2220.0,680.0
"315, chemin de Magog",425000.0,Bromont,Estrie,4,2,1,2,117.06,18.3,2778.46,275.0,1740.0,1150.5
"5111-5113-5115, rue Saint-André",1495000.0,Le Plateau-Mont-Royal,Montréal / l'Île,6,3,1,2,117.06,119.99,2795.5,333.77,259.81,2812.51
chemin des Loutres,96000.0,Jonquière (Shipshaw),Saguenay-Lac-Saint-Jean,4,2,1,2,117.06,2906.75,2778.46,275.0,1740.0,1150.5
"2080-2086-2090, boulevard Cardinal-Villeneuve",2362690.0,Limoilou,Québec Rive-Nord,43,15,1,2,117.06,831.49,18825.0,1354.0,1740.0,7327.0
"122, rue Jacques-Cartier Est",339900.0,Chicoutimi (Chicoutimi),Saguenay-Lac-Saint-Jean,4,2,1,2,117.06,902.92,7682.41,226.71,8400.0,11000.0
"490, chemin de Port-au-Persil",950000.0,St-Siméon,Charlevoix,5,2,1,2,178.37,1968.7,1724.97,104.0,1700.0,1150.5
"34, rue Cherry-Lane",848000.0,Kirkland,Montréal / l'Île,4,2,1,2,178.84,749.54,4225.16,500.0,1740.0,1150.5
"5428-5430, rue Drake",847500.0,Le Sud-Ouest,Montréal / l'Île,2,1,1,2,117.06,766.9,2172.18,232.66,1740.0,2772.0
"288, rue Jean-Baptiste Routhier",649000.0,Gatineau (Masson-Angers),Outaouais,3,1,1,2,142.14,418.06,2778.46,275.0,1200.0,780.0
"715-4900, boulevard de L'Assomption",435000.0,Rosemont / La Petite Patrie,Montréal / l'Île,2,1,1,1,60.85,766.9,2355.82,281.91,520.0,600.0
"178, rang des Gagnon",210000.0,St-Pamphile,Chaudière-Appalaches,4,2,1,2,117.06,766.9,790.5,50.0,1740.0,1150.5
"1009-1211, rue Drummond",445000.0,Ville-Marie (Centre-Ville et Vieux-Montréal),Montréal / l'Île,1,1,1,1,43.2,5.42,2519.79,322.81,600.0,380.41
"8, chemin des Cyprès",640000.0,St-Aime-Des-Lacs,Charlevoix,4,2,1,4,206.8,766.9,3060.47,301.73,1740.0,1150.5
"6343, rue Dagenais",1199000.0,Montréal-Nord,Montréal / l'Île,18,8,1,2,117.06,498.24,6973.0,757.0,400.0,5000.0
"3830, boulevard Rosemont",1298000.0,Rosemont / La Petite Patrie,Montréal / l'Île,4,2,1,2,141.21,258.27,7585.0,692.0,2100.0,1200.0
"179, rue de la Fabrique",399000.0,Gatineau (Aylmer),Outaouais,2,1,1,1,83.61,766.9,2175.0,140.29,1740.0,317.0
"2661-2663, rue Allard",998000.0,Le Sud-Ouest,Montréal / l'Île,3,2,1,2,117.06,214.7,2778.46,275.0,1740.0,1150.5
"543, rue des Mésanges",185000.0,St-Lambert-De-Lauzon,Chaudière-Appalaches,4,2,1,2,117.06,4463.9,2778.46,54.28,1740.0,1150.5
"911, rue Noël-Carter",218000.0,Ste-Foy,Québec Rive-Nord,1,1,1,3,117.06,766.9,1931.0,170.0,328.0,1150.5
"5840, rue Vigneault",975000.0,Brossard,Montérégie (Rive-Sud Montréal),4,2,1,2,302.83,661.8,3135.73,473.67,1740.0,1150.5
"26, rue de Canadel",391000.0,Gatineau (Gatineau),Outaouais,3,1,1,2,117.06,766.9,1995.87,194.82,686.18,705.23
"1515, 95e Rue",440000.0,St-Georges,Chaudière-Appalaches,4,1,2,2,136.57,660.8,2692.58,137.76,1377.25,1300.0
"2193, chemin de Notre-Dame-de-la-Merci",549000.0,ND-De-La-Merci,Lanaudière,4,2,1,2,117.06,280210.43,950.0,102.0,1740.0,1150.5
"34, rue des Feux-Follets",695000.0,Morin-Heights,Laurentides,3,2,1,2,226.42,898.9,2649.24,160.15,4344.0,1867.0
"322-328, rue des Franciscains",650000.0,Montcalm,Québec Rive-Nord,2,2,1,2,117.06,120.77,6725.16,275.0,1740.0,2000.0
rue Wilson,119000.0,Mont-Blanc (St-Faustin-Lac-Carré),Laurentides,4,2,1,2,117.06,766.9,700.0,275.0,1740.0,1150.5
rue Desroches,25000.0,Paspebiac,Gaspésie-Îles-de-la-Madeleine,4,2,1,2,117.06,743.8,503.05,275.0,1740.0,1150.5
"299-301-303-305, rue Massé",989000.0,Granby,Estrie,8,5,5,2,117.06,898.93,5799.0,464.0,1699.0,1100.0
"2110, avenue Auguste",3200000.0,Brossard,Montérégie (Rive-Sud Montréal),2,1,1,2,117.06,650.32,15068.0,1435.0,463.0,4850.0
"3130, chemin du Lac Sept Îles",259000.0,St-Raymond,Portneuf,4,2,1,2,117.06,7153.53,315.0,87.0,1740.0,1150.5
"4280, chemin de la Chapelle",438000.0,Rouyn-Noranda,Abitibi-Témiscamingue,3,1,1,1,177.63,6284.98,2105.9,225.87,1740.0,2100.0
"555, avenue Georges-Gagnon",950000.0,Ste-Angèle-De-Merici,Bas-Saint-Laurent,14,2,1,2,117.06,1725.3,4344.76,450.0,1740.0,1150.5
"1487, rue Marie-Rollet",315000.0,Saint-Sacrement,Québec Rive-Nord,2,1,1,1,74.32,766.9,2389.0,176.0,1300.0,852.0
"12489, rue Pontiac",635000.0,Pierrefonds / Roxboro,Montréal / l'Île,6,2,1,1,117.06,741.5,3619.0,453.0,1740.0,1150.5
"75, chemin des Falaises",550000.0,La Malbaie,Charlevoix,6,2,1,2,232.26,2136.77,3000.0,350.0,4500.0,3000.0
"104-2507, rue Champdoré",324900.0,Villeray / St-Michel / Parc-Extension,Montréal / l'Île,2,1,1,1,73.39,766.9,1424.0,158.0,945.0,708.0
"4301, rang Saint-Martin",160000.0,Chicoutimi (Chicoutimi),Saguenay-Lac-Saint-Jean,4,2,1,2,117.06,766.9,2778.46,275.0,1740.0,1150.5
"42-8305, route Marie-Victorin",659900.0,Sorel-Tracy,Montérégie (Rive-Sud Montréal),2,2,1,1,250.84,766.9,2778.46,275.0,2307.0,1150.5
"2697, rue Borduas",629000.0,Longueuil (Vieux-Longueuil),Montérégie (Rive-Sud Montréal),5,2,1,2,117.06,766.9,2778.46,275.0,1740.0,1150.5
"303-3770, rue Workman",459000.0,Le Sud-Ouest,Montréal / l'Île,2,1,1,1,117.06,766.9,2145.24,244.53,1080.0,1150.5
Route 333,516000.0,St-Hippolyte,Laurentides,4,2,1,2,117.06,793.8,2778.46,275.0,1740.0,1150.5
"218-315, rue Richmond",780000.0,Griffintown,Montréal / l'Île,2,2,1,1,100.34,766.9,3150.0,850.0,1000.0,1150.5
"3240, 103e Avenue",849900.0,Shawinigan (Shawinigan-Sud),Mauricie,2,1,1,2,117.06,579.35,6900.0,390.0,1740.0,1150.5
"384, rue du Jusant",877000.0,St-Nicolas,Québec Rive-Sud (Lévis),3,2,1,2,291.62,766.9,5812.62,679.0,3988.0,692.0
rue Principale,110000.0,Ste-Claire,Chaudière-Appalaches,4,2,1,2,117.06,766.9,2778.46,275.0,1740.0,1150.5
"16, rue des Chênes",725000.0,St-Philippe,Montérégie (Rive-Sud Montréal),4,3,1,2,198.81,746.38,3965.0,328.0,3200.0,1200.0
"J-1410, boulevard Pie-XI Nord",269000.0,Val-Bélair,Québec Rive-Nord,3,1,1,2,160.91,766.9,2259.96,160.0,1740.0,728.0
"3976A-3980, boulevard Rosemont",1330000.0,Rosemont / La Petite Patrie,Montréal / l'Île,3,1,1,2,117.06,766.9,4421.0,547.0,1740.0,1300.0
"1191-1193, chemin de la Baie-des-Castors",895000.0,Jonquière (Shipshaw),Saguenay-Lac-Saint-Jean,4,3,1,2,260.13,290.3,7082.0,194.0,1740.0,1150.5
"1456, 4e Avenue Painchaud",200000.0,La Pocatiere,Bas-Saint-Laurent,2,1,1,2,117.06,114.84,2400.0,250.0,1200.0,650.0
"75, rue Robert",465000.0,St-Boniface,Mauricie,3,2,1,2,192.31,1706.81,2688.0,205.0,1740.0,1150.5
"582, chemin Grand-Bernier Nord",385000.0,St-Jean-sur-Richelieu (St-Jean-sur-Richelieu),Montérégie (Rive-Sud Montréal),3,1,1,2,94.8,235.8,1911.86,157.47,920.0,911.33
"349-351-353, rue des Saules Est",539000.0,Limoilou,Québec Rive-Nord,7,3,1,2,117.06,418.1,4541.36,304.61,1740.0,1150.5
"388-392, avenue 13e Nord",415500.0,Sherbrooke (Fleurimont),Estrie,5,3,1,2,117.06,603.87,3325.02,190.07,1740.0,956.0
"844, rue Marc-Aurèle-Fortin",479900.0,St-Lin-Laurentides,Lanaudière,4,1,1,1,91.23,403.95,2718.46,218.6,1740.0,1150.5
"397-399, rue Kennedy Sud",366000.0,Sherbrooke (Fleurimont),Estrie,5,3,1,2,117.06,918.5,2749.42,175.6,1740.0,1616.0
"107-710, rue Dollard",1250000.0,Longueuil (Vieux-Longueuil),Montérégie (Rive-Sud Montréal),3,1,1,2,117.06,580.6,5464.02,563.89,3360.0,6460.0
"315, chemin des Rives du Cerf",55000.0,Lac-Aux-Sables,Mauricie,4,2,1,2,117.06,295.47,2778.46,275.0,1740.0,1150.5
"1180-1182-1184, rue Dollard",920000.0,Longueuil (Vieux-Longueuil),Montérégie (Rive-Sud Montréal),3,1,1,2,117.06,37.66,3902.67,412.11,1740.0,1305.72
"80, rue Notre-Dame S",792800.0,Ville-Marie,Abitibi-Témiscamingue,4,3,1,2,315.87,1123.5,5946.62,434.74,2200.0,1288.56
"6882-6886, rue Molson",1149000.0,Rosemont / La Petite Patrie,Montréal / l'Île,7,5,1,2,117.06,243.9,5944.29,700.0,1740.0,2400.0
"1235, avenue Louise",750000.0,Mascouche,Lanaudière,4,2,1,2,132.85,558.53,3232.0,272.0,1740.0,1150.5
"266, rue Robert-Cauchon",1988000.0,St-Stanislas-De-Kostka,Montérégie (Rive-Sud Montréal),3,2,1,2,323.3,1393.55,5154.0,730.0,2400.0,1000.0
"104, rue Durand",440000.0,Loretteville,Québec Rive-Nord,3,2,1,1,90.6,558.44,2870.31,275.0,1740.0,1150.5
"2212-214, avenue d'Oxford",1450000.0,Côte-des-Neiges / Notre-Dame-de-Grâce,Montréal / l'Île,3,1,1,2,117.06,424.1,6700.0,300.0,1740.0,2200.0
"5137-5139, rue Sainte-Marie",810000.0,Le Sud-Ouest,Montréal / l'Île,4,2,1,2,117.06,766.9,2778.46,275.0,1740.0,1150.5
"47, chemin des Gavots",604000.0,Lac-Beauport,Québec Rive-Nord,5,2,1,2,185.81,1486.45,3400.0,400.0,2400.0,1200.0
rue Claude,250000.0,St-Mathieu-De-Laprairie,Montérégie (Rive-Sud Montréal),4,2,1,2,117.06,766.9,2778.46,275.0,1740.0,1150.5
"305-505, boulevard de la Gappe",380000.0,Gatineau (Gatineau),Outaouais,2,1,1,1,87.19,766.9,2279.73,158.28,500.0,700.0
rue de l'Arc-en-Ciel,129000.0,Brownsburg-Chatham,Laurentides,4,2,1,2,117.06,8134.96,201.79,40.55,1740.0,1150.5
"348, rue Principale",1298000.0,Petite-Rivière-St-François,Charlevoix,11,2,1,2,117.06,7538.43,6341.32,694.26,10688.0,4512.0
"3315, rue Anne-Després",1380000.0,Ste-Foy,Québec Rive-Nord,13,6,1,2,117.06,804.54,8410.88,767.55,1894.16,1459.0
"1480, chemin Sainte-Marie",1550000.0,Lac-Aux-Sables,Mauricie,4,1,1,1,111.48,5584.96,3206.85,350.14,1000.0,1500.0
"876, montée Masson",685500.0,Terrebonne (Lachenaie),Lanaudière,2,1,1,2,117.06,464.5,4730.89,349.99,1740.0,1846.0
"B-54-3940, chemin de la Côte-des-Neiges",629000.0,Ville-Marie (Centre-Ville et Vieux-Montréal),Montréal / l'Île,2,1,1,1,104.76,766.9,2778.46,275.0,330.0,1150.5
"41-3465, chemin de la Cote-des-Neiges",387000.0,Ville-Marie (Centre-Ville et Vieux-Montréal),Montréal / l'Île,1,1,1,1,60.1,766.9,2175.01,263.69,960.0,1150.5
"336-16, rue des Jardins-Mérici",324000.0,Montcalm,Québec Rive-Nord,2,1,1,1,77.11,766.9,2940.0,245.0,600.0,550.0
"401-1199, rue Bishop",507000.0,Ville-Marie (Centre-Ville et Vieux-Montréal),Montréal / l'Île,1,1,1,1,60.57,60.57,2494.33,275.0,1740.0,1150.5
"403-4801, 2e Avenue",439900.0,Rosemont / La Petite Patrie,Montréal / l'Île,1,1,1,1,52.8,766.9,2675.0,332.0,540.0,239.0
"2615-2617, rue Lyall",799000.0,Mercier / Hochelaga / Maisonneuve,Montréal / l'Île,7,3,1,2,117.06,199.74,3488.69,416.0,840.0,1489.86
"10634-38, rue Laverdure",1250000.0,Ahuntsic / Cartierville,Montréal / l'Île,5,4,1,2,117.06,557.4,5854.37,814.07,3350.0,1670.0
"1440, boulevard Roberval Est",410000.0,Longueuil (Vieux-Longueuil),Montérégie (Rive-Sud Montréal),2,1,1,1,82.5,766.9,1626.0,158.21,1250.0,1150.5
"1924-1926-1928, avenue du Monument",700000.0,Beauport,Québec Rive-Nord,3,3,1,2,117.06,114.84,5380.36,466.92,2500.0,1500.0
"415, chemin des Falaises",895000.0,La Malbaie (Pointe-Au-Pic),Charlevoix,11,9,1,2,540.88,4135.76,6333.0,508.0,6254.0,6930.0
"317-6100, rue de la Griotte",195000.0,Lebourgneuf,Québec Rive-Nord,1,1,1,3,61.41,766.9,1835.11,119.35,612.12,1150.5
"3250, chemin Royal",5000000.0,Ile d'Orléans (St-Francois),Québec Rive-Nord,3,2,2,2,280.2,766.9,4046.92,764.75,3455.79,5493.6
"1493, boulevard de Monseigneur de Laval",1525000.0,Baie-St-Paul,Charlevoix,4,2,1,2,117.06,766.9,20741.87,880.74,37556.0,1150.5
rue des Adirondacks,675000.0,Fabreville,Laval,4,2,1,2,117.06,1370.51,2778.46,275.0,1740.0,1150.5
"97-101, rue Hector-Lanthier",1650000.0,St-Eustache,Laurentides,14,6,1,2,117.06,1020.2,14657.0,810.0,316.0,4369.0
"6669-66733, rue Chambord, Montréal",1915000.0,Rosemont / La Petite Patrie,Montréal / l'Île,9,5,1,2,117.06,459.5,7461.05,883.71,1740.0,2210.0
"456-458, boulevard Saint-Joseph Est",2295000.0,Le Plateau-Mont-Royal,Montréal / l'Île,4,2,1,2,117.06,271.37,14518.0,1896.06,1740.0,5969.0
"2116, boulevard de Boucherville",799000.0,St-Bruno-De-Montarville,Montérégie (Rive-Sud Montréal),5,1,2,2,142.88,709.87,4218.0,386.0,1740.0,1150.5
"1513-170, rue Rioux",459900.0,Griffintown,Montréal / l'Île,1,1,1,1,49.1,766.9,2320.41,280.78,1740.0,1150.5
"150-152-154, route de la Seigneurie",350000.0,St-Roch-Des-Aulnaies,Chaudière-Appalaches,9,3,1,2,117.06,322.58,1818.0,250.0,1740.0,760.0
rue Gordon,124000.0,Scotstown,Estrie,4,2,1,2,117.06,766.9,2778.46,275.0,1740.0,1150.5
"3, chemin du Lac-Bertrand",290000.0,St-Hippolyte,Laurentides,4,2,1,2,117.06,508.38,2778.46,275.0,1740.0,1150.5
"7, place des Tulipes",559900.0,Mont-Blanc (St-Faustin-Lac-Carré),Laurentides,2,1,1,1,96.62,4621.83,2027.0,234.0,1500.0,1150.5
"2375, 125e Rue",438000.0,St-Georges,Chaudière-Appalaches,4,3,1,2,192.87,1808.45,2778.46,275.0,1740.0,1150.5
boulevard du Curé-Labelle,489000.0,Blainville,Laurentides,4,2,1,2,117.06,170.58,2778.46,275.0,1740.0,1150.5
