Adresse,Prix,Ville,Région,Chambres,Salles de bain,Salles d'eau,Étages,Aire habitable,Taille terrain,Taxes municipales,Taxes scolaires,Électricité,Assurances
"405-1500, rue des Bassins",487 000 $,Griffintown,Montréal / l'Île,1,1,,1,606.01 pi²,,"2 930,00 $","350,00 $","500,00 $","400,00 $"
"1603-2818, boulevard Laurier",799 000 $,Ste-Foy,Québec Rive-Nord,2,,,1,1 395 pi²,,"5 922,00 $","621,00 $","1 200,00 $","750,00 $"
"401-79, rue Pearson",219 900 $,Gatineau (Aylmer),Outaouais,2,1,,3,735 pi²,,"1 350,00 $","82,00 $","1 200,00 $","480,00 $"
"129, chemin Dempsey",629 000 $,Waltham,Outaouais,4,,,1,1 550 pi²,,"1 900,00 $","180,50 $","1 000,00 $","1 200,00 $"
avenue Veillette,349 900 $,Donnacona,Portneuf,3,1,1,2,,,,,,
avenue Veillette,315 900 $,Donnacona,Portneuf,2,1,,1,,,,,,
avenue Veillette,309 900 $,Donnacona,Portneuf,2,1,,1,,,,,,
avenue Veillette,349 900 $,Donnacona,Portneuf,2,1,,1,,,,,,
Domaine des Oiseaux,135 000 $,St-Lambert-De-Lauzon,Chaudière-Appalaches,,,,,,,,,,
"10, rue Principale",399 900 $,La Visitation-De-Yamaska,Centre-du-Québec,4,1,,2,1 152 pi²,,"1 082,00 $","125,00 $",,
"517, chemin du Carrefour",2 900 000 $,Ile d'Orléans (St-Pierre),Québec Rive-Nord,4,,1,3,7 600 pi²,,"8 200,00 $","1 000,00 $","12 000,00 $","10 600,00 $"
"570-572, 115e Rue",400 000 $,Beauport,Québec Rive-Nord,04,,,,,,"2 446,37 $","182,57 $",,
"377, avenue de Gaspé Ouest",495 000 $,St-Jean-Port-Joli,Chaudière-Appalaches,,,,,,,"3 500,00 $","450,00 $","2 500,00 $","3 500,00 $"
"340-342-344, rue Compton Est",600 000 $,Waterville,Estrie,8,,1,,,,"4 570,00 $","260,00 $",,
"3422, avenue Laval",1 450 000 $,Le Plateau-Mont-Royal,Montréal / l'Île,5,,1,2,2 705.08 pi²,,"6 238,00 $","761,00 $","1 448,00 $","2 900,00 $"
"261, rue Warner",479 000 $,East Angus,Estrie,5,,1,2,3 229.17 pi²,,"2 940,00 $","227,00 $","5 191,00 $",
"2159, chemin de la Réserve",485 000 $,Chicoutimi (Chicoutimi),Saguenay-Lac-Saint-Jean,3,,,1,1 140 pi²,,"3 714,17 $","182,06 $","2 611,56 $","1 109,00 $"
,,St-Georges,Chaudière-Appalaches,3,,,1,908.07 pi²,,,,,
"340, rue du Boulevard",720 000 $,St-Côme,Lanaudière,3,,1,2,1 600 pi²,,,,,
"35, 36e avenue",544 900 $,Ste-Marthe-Sur-Le-Lac,Laurentides,3,,,1,1 920 pi²,,,,,
rue du Carouge,250 000 $,St-Jérôme (Bellefeuille),Laurentides,,,,,,,,,,
Domaine de la Montagne Cachée - chemin Charpentier,185 000 $,Eastman,Estrie,,,,,,,,,,
,,St-Jean-sur-Richelieu (St-Athanase),Montérégie (Rive-Sud Montréal),,,,,,,,,,
,419 000 $Prix de vente fourni par le vendeur à DuProprio.,Baie-Ste-Catherine,Charlevoix,6,,,,,,,,,
"1045-1047, avenue Lévis",169 000 $,Shawinigan (Shawinigan),Mauricie,3,1,,,,,"2 243,00 $","30,00 $",,
"179, rue Stephen-Hawking",598 900 $,Chateauguay,Montérégie (Rive-Sud Montréal),4,,1,3,1 880 pi²,,,,,
"3450, boulevard de Sainte-Adèle",1 200 000 $,Ste-Adèle,Laurentides,,,,,,,,,,
"153, rue Bénard",795 000 $,Ste-Julie,Montérégie (Rive-Sud Montréal),3,1,1,2,2 400 pi²,,"3 742,00 $","320,00 $","1 370,00 $","560,00 $"
rang Saint-Elzéar,35 000 $,St-Tite-Des-Caps,Québec Rive-Nord,,,,,,,,,,
"8080, rue Arlington",859 000 $,Longueuil (St-Hubert),Montérégie (Rive-Sud Montréal),3,,1,2,"1,500 pi²",,"5 288,00 $","434,00 $","2 043,85 $","738,00 $"
rue Campeau,119 000 $,Val-David,Laurentides,,,,,,,"582,10 $","28,81 $",,
"32, chemin des Épinettes",749 000 $,ND-Du-Laus,Laurentides,6,,1,2,1 512 pi²,,"3 000,00 $","100,00 $","1 000,00 $","1 200,00 $"
"6393, 28e Avenue",980 000 $,Rosemont / La Petite Patrie,Montréal / l'Île,4,,,1,1 213.74 pi²,,"4 443,43 $","565,35 $","2 426,54 $","1 995,79 $"
"106, 6e Avenue",979 500 $,LaSalle,Montréal / l'Île,4,,,2,2 500 pi²,,"4 952,39 $","694,00 $","3 240,00 $",
"4653, rue Charles",259 900 $,St-Anicet,Montérégie (Rive-Sud Montréal),4,1,,1,"1,290 pi²",,,,,
"204-4425, rue le Monelier",99 900 $,Charlesbourg,Québec Rive-Nord,1,1,,1,373.5 pi²,,"1 150,00 $","55,00 $",,
"310, rang des Cèdres",739 000 $,Ste-Eulalie,Centre-du-Québec,4,,,2,4 288 pi²,,"3 676,83 $","405,10 $","4 697,28 $","3 230,76 $"
"2130, rue Davidson",495 000 $,Longueuil (St-Hubert),Montérégie (Rive-Sud Montréal),3,,,1,940 pi²,,"2 672,73 $","256,82 $","2 112,00 $","800,00 $"
"120-125, rue Dalhousie",350 000 $,Vieux-Québec,Québec Rive-Nord,1,1,,1,755 pi²,,"2 470,33 $","209,24 $","504,72 $",
"1643, chemin du Fleuve",559 000 $,St-Romuald,Québec Rive-Sud (Lévis),4,,,2,1 787 pi²,,"4 441,91 $","388,00 $","2 288,00 $",
"275, rang des Granites",395 000 $,Stratford,Estrie,2,1,,1,638.3 pi²,,"2 020,62 $","172,85 $",,
"1077, chemin du Chenal-du-Moine",649 000 $,Ste-Anne-De-Sorel,Montérégie (Rive-Sud Montréal),2,1,,1,1 312 pi²,,"3 124,62 $","292,69 $","222,00 $","1 636,92 $"
avenue Bergeron,95 000 $,St-Agapit,Chaudière-Appalaches,,,,,,,,,,
chemin du Boisé,275 000 $,Lac-Beauport,Québec Rive-Nord,,,,,,,,,,
"347, rang de Versailles",349 000 $,Mont-St-Gregoire,Montérégie (Rive-Sud Montréal),3,1,,2,"2,914.87 pi²",,"1 055,00 $","158,00 $","525,00 $",
"16, rue Daigneault",435 000 $,St-Edouard-De-Napierville,Montérégie (Rive-Sud Montréal),4,,,2,1 660 pi²,,"1 986,91 $","148,38 $","4 051,32 $","2 000,00 $"
"303, rue Charles-H.-Plante",369 000 $,Pintendre,Québec Rive-Sud (Lévis),4,1,1,2,"1,850 pi²",,"3 000,00 $","500,00 $","65,00 $",
"3-114, chemin des Quatre-Sommets",532 000 $,Mont-Tremblant,Laurentides,1,1,,1,747 pi²,,,"155,00 $","800,00 $","688,00 $"
"132, rue de la Baie",599 000 $,Dolbeau-Mistassini,Saguenay-Lac-Saint-Jean,3,,,2,"2,340 pi²",,,,,
"2277, rue de Champlain",699 000 $,Ville-Marie (Centre-Ville et Vieux-Montréal),Montréal / l'Île,3,1,,1,1 100 pi²,,"2 300,00 $","330,00 $",,"500,00 $"
"135, rang de la Première-Chaloupe est",349 000 $,ND-Des-Prairies,Lanaudière,,,,,,,"643,28 $","48,13 $",,
"3-14, rue Hogue",319 000 $,Ste-Therese,Laurentides,2,1,,1,922.47 pi²,,"2 512,00 $","145,00 $","630,00 $",
"75, chemin Luna",950 000 $,St-Sauveur,Laurentides,3,,1,2,1 914 pi²,,"4 204,95 $","593,68 $",,
"6-8090, rue de Londres",439 000 $,Brossard,Montérégie (Rive-Sud Montréal),2,1,,1,860 pi²,,"1 860,00 $","220,00 $","600,00 $",
"1637, rue de Chambly",674 900 $,Mercier / Hochelaga / Maisonneuve,Montréal / l'Île,2,1,1,2,1 156 pi²,,"2 844,58 $","331,98 $","1 249,00 $",
"255-1, rue Natura",599 000 $,Bromont,Estrie,2,,1,2,1 460 pi²,,,,,
"2022, rue Gaston L. Tremblay",243 000 $,Chicoutimi (Chicoutimi),Saguenay-Lac-Saint-Jean,2,1,,1,1 015 pi²,,,,,
"334, rue Principale",569 000 $,Cowansville,Estrie,2,,,2,1 816 pi²,,"2 421,30 $","191,45 $","3 000,00 $","1 245,00 $"
rang Sainte-Anne,41 500 $,La Malbaie (St-Fidèle),Charlevoix,,,,,,,,,,
"1329, rue de la Visitation",949 000 $,Ste-Foy,Québec Rive-Nord,4,,1,2,1 950 pi²,,"7 218,42 $","747,52 $","2 250,44 $","1 705,95 $"
"27, montée des Quarante-Deux",370 000 $,Ste-Julie,Montérégie (Rive-Sud Montréal),,,,,,,,,,
rang Sainte-Anne,41 500 $,La Malbaie (St-Fidèle),Charlevoix,,,,,,,,,,
"16, rue de l'Horizon",269 500 $,Notre-Dame-Des-Monts,Charlevoix,3,1,1,1,1 176.50 pi²,,"1 591,00 $","395,00 $",,
"471, rue Jean-Baptiste-Lepage",499 900 $,St-Côme,Lanaudière,3,1,1,2,1 776 pi²,,"2 521,00 $","239,00 $","2 400,00 $","1 150,00 $"
"5369, route 132",679 000 $,St-Anicet,Montérégie (Rive-Sud Montréal),1,1,1,1,560 pi²,,"1 898,41 $","177,59 $","1 300,00 $","1 200,00 $"
"15, rue Caldwell",499 500 $,Cabano,Bas-Saint-Laurent,4,,,2,2 856 pi²,,"4 458,22 $","313,57 $","1 796,73 $","2 403,00 $"
,345 000 $Prix de vente fourni par le vendeur à DuProprio.,Saint-Laurent,Montréal / l'Île,1,1,,1,608 pi²,,,,,
chemin de Morigeau,1 $,St-François-De-La-Rivière-Du-Sud,Chaudière-Appalaches,,,,,,,,,,
"507-297, rue du Shannon",429 900 $,Griffintown,Montréal / l'Île,1,1,,1,599 pi²,,"2 439,00 $","297,00 $","525,00 $",
"58, rue Verronneau",749 000 $,St-Constant,Montérégie (Rive-Sud Montréal),4,1,1,2,1 998 pi²,,"3 697,40 $","339,85 $","2 300,00 $",
"4994, Route 112",895 000 $,Ascot Corner,Estrie,8,,1,2,4 055 pi²,,"4 748,00 $","366,00 $",,
"98, chemin des Cèdres",265 000 $,Rigaud,Montérégie Ouest,,,,,,,,,,
"51, 201e avenue de la Merci",899 000 $,St-Côme,Lanaudière,4,,1,2,2 029 pi²,,"2 851,31 $","313,29 $","2 700,39 $","1 139,00 $"
"742, rue Henri-Bourassa",2 600 000 $,Sherbrooke (Rock Forest),Estrie,,,,,,,,,,
rue Sylvie,265 000 $,ND-De-Lourdes,Lanaudière,,,,,,,"17,13 $",,,
"1960, chemin des Patriotes",599 000 $,St-Ours,Montérégie (Rive-Sud Montréal),,,,,,,,,,
"251, chemin Georges-Bonnallie",589 000 $,Eastman,Estrie,3,,,1,1 343 pi²,,"1 700,00 $","240,00 $",,
"88, Père Brousseau",209 000 $,St-Damien-De-Buckland,Chaudière-Appalaches,3,,1,1,936 pi²,,,,,
"52, rivière de la Trenche",239 500 $,Ste-Hedwidge,Saguenay-Lac-Saint-Jean,2,1,1,1,872 pi²,,"684,75 $","67,50 $",,"716,00 $"
rue Palmer-Cox,139 900 $,Granby,Estrie,,,,,,,,,,
"1210-1210A-1214, rue Milton",879 900 $,Chomedey,Laval,3,1,1,,,,"4 713,74 $","700,00 $",,
"507, chemin du Lac-à-la-Perchaude",345 000 $,St-Tite,Mauricie,2,1,,1,882 pi²,,"1 877,00 $","128,00 $",,
"5703, 15e Avenue",872 000 $,Rosemont / La Petite Patrie,Montréal / l'Île,5,,,,,,"4 673,00 $","582,00 $",,
"140, rue Carmelle-Boutin",679 999 $,Blainville,Laurentides,3,,1,3,2 100 pi²,,"3 704,00 $","447,00 $",,
"1050, rue Victorin",534 900 $,Drummondville (St-Charles-De-Drummond),Centre-du-Québec,5,,,2,1 764 pi²,,"3 280,95 $","594,59 $","2 500,00 $","1 387,44 $"
"178, chemin Werbrouck",495 000 $,Notre-Dame-de-Pontmain,Laurentides,,,,,,,,,,
"1407, Place du Boisé",314 500 $,La Pocatiere,Bas-Saint-Laurent,3,,,1,1 850 pi²,,,,,
"64, rue Eastern",550 000 $,Salaberry-De-Valleyfield,Montérégie (Rive-Sud Montréal),4,1,1,2,2 400 pi²,,"2 443,77 $","181,96 $","2 760,00 $","907,97 $"
"2079, place de l'Armurier",1 250 000 $,St-Lazare,Montérégie Ouest,5,,1,3,"3,650 pi²",,"5 214,00 $","691,00 $","3 500,00 $","2 760,00 $"
"143, rue de l'Aqueduc",299 416 $,St-Raymond,Portneuf,2,1,,1,,,,,,
Coin Boulevard Cousineau et Rue Bernard-Hubert,599 000 $,Longueuil (St-Hubert),Montérégie (Rive-Sud Montréal),2,,1,2,172 pi²,,,,,
chemin du lac à la Loutre,69 000 $,Huberdeau,Laurentides,,,,,,,,,,
coin Boulevard Cousineau et Rue Bernard-Hubert,739 000 $,Longueuil (St-Hubert),Montérégie (Rive-Sud Montréal),2,,1,2,1 635 pi²,,,,,
"1158, chemin du Condor",648 000 $,Val-David,Laurentides,7,,,2,2 419.73 pi²,,"2 599,00 $","188,45 $",,
Rues Donovan et Sullivan,169 500 $,Shannon,Québec Rive-Nord,,,,,,,,,,
chemin du Faon,140 000 $,St-Côme,Lanaudière,,,,,,,,,,
"28, chemin Sabourin",741 588 $,Cantley,Outaouais,3,1,1,2,1 520 pi²,,,,,
"328-4957, rue Lionel-Groulx",315 000 $,St-Augustin-De-Desmaures,Québec Rive-Nord,1,1,,1,,,"2 600,00 $",,,
"87, rue Saint-Henri",829 900 $,Gatineau (Hull),Outaouais,2,1,,,,,"5 255,60 $","404,07 $",,"1 654,60 $"
"765, rue Commerciale Nord",200 000 $,Témiscouata-sur-le-Lac,Bas-Saint-Laurent,,,,,,,"4 035,96 $","185,64 $",,
"95, route 138",90 000 $,Baie-Trinite,Côte-Nord,,,,,,,"65,00 $","50,00 $",,
Lac Paul,195 000 $,St-Jérôme (Bellefeuille),Laurentides,,,,,,,,,,
"1960, chemin des Patriotes",849 000 $,St-Ours,Montérégie (Rive-Sud Montréal),3,1,1,2,1 438 pi²,,"2 370,04 $","294,16 $","1 157,28 $",
"1220, rue Alysses",340 000 $,Bécancour (Ste-Angèle),Centre-du-Québec,3,,,1,840 pi²,,,,,
"374, chemin Dionne",595 000 $,St-Mathieu-De-Rioux,Bas-Saint-Laurent,3,,,2,2 218 pi²,,"3 680,39 $","238,53 $","1 441,00 $",
rue des Sables,99 700 $,Ste-Catherine-de-la-JC,Québec Rive-Nord,,,,,,,,,,
"431, rue Thomas",385 000 $,Lachute,Laurentides,3,1,1,2,,,"2 350,85 $","177,08 $","200,00 $",
"661, chemin du Lac-Taureau",899 000 $,St-Michel-Des-Saints,Lanaudière,4,,,2,1 580 pi²,,,,,
"215, rue Labbé",184 900 $,Thetford Mines,Chaudière-Appalaches,,,,,,,"2 718,53 $","91,35 $",,
chemin du Lac-Gratten,300 000 $,Rawdon,Lanaudière,,,,,,,,,,
"272 A, chemin de Chambly",625 000 $,Marieville,Montérégie (Rive-Sud Montréal),5,,1,3,,,"4 698,89 $","260,00 $","2 320,00 $","3 736,56 $"
"1235, rue des Éperviers",859 000 $,Longueuil (Vieux-Longueuil),Montérégie (Rive-Sud Montréal),3,1,,3,,,"4 916,78 $","519,31 $",,
"10-12630, rue Sherbrooke Est",309 000 $,Pointe-Aux-Trembles / Montréal-Est,Montréal / l'Île,2,1,,1,936.46 pi²,,"1 208,91 $","118,58 $","652,18 $","549,36 $"
"105, chemin Josaphat",850 000 $,Petite-Rivière-St-François,Charlevoix,5,,,2,2 112.96 pi²,,,,,
rue du Geai-Bleu,439 000 $,St-Apollinaire,Chaudière-Appalaches,6,1,1,2,,,,,,
rue du Geai-Bleu,349 000 $,St-Apollinaire,Chaudière-Appalaches,5,1,1,1,,,,,,
rue du Geai-Bleu,359 000 $,St-Apollinaire,Chaudière-Appalaches,5,1,1,1,,,,,,
100 carré Denise-Pelletier,630 963 $,Terrebonne (Terrebonne),Lanaudière,4,1,1,2,1 600 pi²,,,,,
,1 250 000 $Prix de vente fourni par le vendeur à DuProprio.,St-Marc-de-Figuery,Abitibi-Témiscamingue,6,,1,2,"3,650 pi²",,,,,
"388, rue St-joseph",429 000 $,Laurier-Station,Chaudière-Appalaches,,,,,,,"7 720,96 $","390,50 $","7 500,00 $","2 800,00 $"
"283, chemin des Pionniers Est",265 000 $,L'Islet (L'Islet-Sur-Mer),Chaudière-Appalaches,3,1,,1,1 200 pi²,,"2 494,00 $","134,00 $","1 503,00 $","382,00 $"
"531, Rue Sainte-Hélène",148 000 $,Sorel-Tracy,Montérégie (Rive-Sud Montréal),,,,,,,,,,
Boisé Natura Phase 2,119 700 $,Ste-Catherine-de-la-JC,Québec Rive-Nord,,,,,,,,,,
chemin Lamarche,145 000 $,L'Ange-Gardien-Outaouais,Outaouais,,,,,,,,,,
"49, chemin Chagnon",850 000 $,Petite-Rivière-St-François,Charlevoix,2,,,2,2 109.73 pi²,,,,,
"121, chemin Josaphat",700 000 $,Petite-Rivière-St-François,Charlevoix,7,,,3,2 809.38 pi²,,,,,
"2-4, chemin Versant",900 000 $,Petite-Rivière-St-François,Charlevoix,6,,,2,3 428.31 pi²,,,,,
"109, rue Dequoy",674 000 $,St-Gabriel-De-Brandon,Lanaudière,7,,,,,,,"250,32 $","3 800,00 $","5 678,88 $"
"5829-5831-5833, rue Clark",1 350 000 $,Le Plateau-Mont-Royal,Montréal / l'Île,2,1,,,,,"6 372,30 $","766,79 $",,"1 773,00 $"
"159, boulevard Robert",585 000 $,Granby,Estrie,5,,1,2,2 520 pi²,,"2 706,57 $","284,33 $",,
,175 000 $Prix de vente fourni par le vendeur à DuProprio.,L'Anse-au-Griffon,Gaspésie-Îles-de-la-Madeleine,3,1,,1,48x38 pi,,,,,
"40, chemin Vallières",225 000 $,Ste-Catherine-De-Hatley,Estrie,,,,,,,,,,
"349-2530, place Michel-Brault",352 500 $,Rosemont / La Petite Patrie,Montréal / l'Île,1,1,,1,548 pi²,,"1 618,00 $","185,00 $","500,00 $","383,00 $"
"1-17655, avenue du Moulin",265 000 $,St-Hyacinthe,Montérégie (Rive-Sud Montréal),2,1,,1,930 pi²,,"1 753,00 $","134,00 $",,
"1211, rue du Repos",500 000 $,St-Alexandre-D'Iberville,Montérégie (Rive-Sud Montréal),3,,,1,25x34 pi,,"2 161,22 $","219,44 $",,
"113-50, chemin Masson",329 000 $,Ste-Marguerite-Du-Lac-Masson,Laurentides,2,1,,1,649 pi²,,"3 316,00 $","285,00 $","360,00 $",
rue Vic,99 500 $,St-Michel-Des-Saints,Lanaudière,,,,,,,,,,
rue Donaldson,150 000 $,Shannon,Québec Rive-Nord,,,,,,,"724,00 $","10,06 $",,
"Terrain 43, promenade des Cervidés",279 000 $,Morin-Heights,Laurentides,,,,,,,"1 228,52 $","92,00 $",,
68e Avenue,315 000 $,St-Zotique,Montérégie Ouest,,,,,,,,,,
"1430, avenue de la Grande-Anse",348 000 $,La Pocatiere,Bas-Saint-Laurent,6,1,,2,35x45 pi,,"1 590,78 $",,,
Massif de Charlevoix,729 900 $,Petite-Rivière-St-François,Charlevoix,4,,,2,,,,,,
"20, rue de Levens",399 000 $,Gatineau (Gatineau),Outaouais,,,,,,,"3 229,92 $","129 057,00 $",,
"355, rue Laurier",2 750 000 $,Ste-Catherine-de-la-JC,Québec Rive-Nord,4,,,1,3 416 pi²,,"7 680,85 $","885,52 $","5 363,73 $","1 366,86 $"
"4-4570, rue Hochelaga",340 000 $,Mercier / Hochelaga / Maisonneuve,Montréal / l'Île,1,1,,1,682 pi²,,"1 675,00 $","166,74 $","600,00 $","382,00 $"
"1530-1588, rang Saint-Georges",495 000 $,St-Simon-De-Bagot,Montérégie (Rive-Sud Montréal),,,,,,,"250,00 $","30,00 $","2 200,00 $","1 400,00 $"
"1208-39, chemin Fridolin-Simard",272 000 $,Esterel,Laurentides,1,1,,1,507 pi²,,"3 557,00 $","218,00 $",,
268 St-Joseph,480 000 $,Deschaillons,Centre-du-Québec,,,,,,,,,,
"781, montée de l'Église",700 000 $,St-Colomban,Laurentides,,,,,,,"1 200,00 $",,,
"1259-1271, avenue Principale",500 000 $,St-Malachie,Chaudière-Appalaches,10,,,,,,"9 004,27 $","320,84 $","250,33 $","3 136,87 $"
"46, rue Jacques-Bourdon",750 000 $,Boucherville,Montérégie (Rive-Sud Montréal),5,,,1,2 332 pi²,,"2 465,00 $","400,00 $","2 000,00 $",
"477-2323, rue le Caron",324 999 $,Le Sud-Ouest,Montréal / l'Île,1,1,1,4,522 pi²,,,,"720,00 $",
"1851, rue Monty",327 900 $,Ste-Foy,Québec Rive-Nord,3,1,1,2,1 270 pi²,,,,,
"355, rue Saint-Pierre",624 000 $,Ste-Julie,Montérégie (Rive-Sud Montréal),3,1,1,2,1 513 pi²,,"2 823,60 $","316,50 $",,
"679, rue Charlevoix",599 000 $,Sherbrooke (Rock Forest),Estrie,4,,1,2,1 536 pi²,,"3 296,00 $","267,40 $",,
chemin du Lac Gémont,99 000 $,St-Adolphe-D'Howard,Laurentides,,,,,,,,,,
"212-440, rue de la Gauchetiere Est",339 000 $,Ville-Marie (Centre-Ville et Vieux-Montréal),Montréal / l'Île,1,1,,1,590 pi²,,"1 580,00 $","358,50 $","540,00 $","378,00 $"
"263-265, route 101 Sud",379 100 $,Duhamel-Ouest,Abitibi-Témiscamingue,3,,,,,,"2 265,94 $","244,71 $",,
,655 000 $Prix de vente fourni par le vendeur à DuProprio.,Bécancour (St-Grégoire),Centre-du-Québec,5,,1,2,"3,200 pi²",,,,,
"6-2211, rue de Champlain",620 000 $,Ville-Marie (Centre-Ville et Vieux-Montréal),Montréal / l'Île,2,1,,2,1 367 pi²,,"3 171,82 $","411,00 $","1 000,00 $","725,00 $"
"4-5747, Grande Allée",369 000 $,Brossard,Montérégie (Rive-Sud Montréal),2,1,1,1,1 080 pi²,,"2 000,00 $","400,00 $","800,00 $","450,00 $"
"218, rue Saint-Pierre",969 000 $,Rivière-Du-Loup,Bas-Saint-Laurent,4,,,2,2 350 pi²,,"7 251,98 $","564,22 $","3 000,00 $",
"675, chemin Hemmings",209 990 $,Drummondville (Drummondville),Centre-du-Québec,,,,,,,,,,
"91, rue Maryse-Beaumont",94 900 $,Drummondville (Drummondville),Centre-du-Québec,,,,,,,,,,
"2, rue des Fauvettes",382 200 $,Gaspé,Gaspésie-Îles-de-la-Madeleine,5,1,1,2,1 764.20 pi²,,,,,
"1070, rue de Dijon",349 000 $,Ste-Foy,Québec Rive-Nord,2,1,,,,,,,,
"9065-9067, rue Dumouchel",489 000 $,Mirabel (St-Benoit),Laurentides,3,1,,,,,"1 731,71 $","219,55 $",,
"55, chemin du Mont-Dostie",950 000 $,Audet,Estrie,4,,,1,2 666.22 pi²,,"2 477,00 $","135,00 $","1 000,00 $",
"5, rue des Roses",220 000 $,Métabetchouan-Lac-à-la-Croix,Saguenay-Lac-Saint-Jean,,,,,,,"3 807,59 $","128,72 $",,
chemin White,82 000 $,Potton (Mansonville),Estrie,,,,,,,,,,
"14625, chemin Chadrofer",650 000 $,Labelle,Laurentides,3,,,2,1 400 pi²,,"2 612,80 $","250,44 $","1 143,72 $","1 000,00 $"
"175, Route 309 Nord",699 000 $,ND-Du-Laus,Laurentides,4,1,,1,,,,,,
chemin Nephin,Prix sur demande,Chichester,Outaouais,,,,,,,"1 497,00 $",,,
Domaine du Pont rouge,159 000 $,La Pêche (Wakefield),Outaouais,,,,,,,,,,
Rue Principale,300 000 $,St-Luc-De-Vincennes,Mauricie,,,,,,,,,,
Avenue Rivest,59 000 $,Cleveland,Estrie,,,,,,,,,,
rue Desroy,67 000 $,Rawdon,Lanaudière,,,,,,,"234,00 $","2 022,00 $",,
"6120, rue Saint-Laurent",695 000 $,Lévis,Québec Rive-Sud (Lévis),,,,,,,,,,
"455, rang Saint-Joseph",685 000 $,St-Basile-De-Portneuf,Portneuf,4,,,2,1 858 pi²,,"1 966,86 $","182,34 $","2 156,82 $","2 900,00 $"
"5285, boulevard Langelier",765 000 $,Mercier / Hochelaga / Maisonneuve,Montréal / l'Île,6,,,1,1 100 pi²,,"3 941,05 $","473,95 $",,
"389, rue des Cimes",Prix sur demande,Granby,Estrie,,,,,,,,,,
"500, rue Voltaire",549 900 $,Chomedey,Laval,3,,,1,"1,184.72 pi²",,"2 662,00 $","295,00 $",,
"202-2547, rue Sicard",405 000 $,Mercier / Hochelaga / Maisonneuve,Montréal / l'Île,2,1,,1,872 pi²,,"2 326,47 $",,"1 772,93 $","423,00 $"
"105-1999, rue Beauregard",385 000 $,Chomedey,Laval,2,1,,1,960 pi²,,"1 900,00 $","400,00 $","972,00 $",
"1259B, boulevard Bastien",210 000 $,Lebourgneuf,Québec Rive-Nord,3,1,1,2,1 097 pi²,,"1 937,91 $","142,68 $","1 098,00 $","441,45 $"
"6, chemin des Cactus",1 399 000 $,Ste-Anne-Des-Lacs,Laurentides,5,,1,2,5 597.23 pi²,,"4 300,00 $","350,00 $",,
rue de la seigneurie,282 000 $,Montmagny,Chaudière-Appalaches,3,1,1,1,1 672 pi²,,,,,
"909-2555, avenue du Havre des Îles",274 000 $,Chomedey,Laval,1,1,,1,596 pi²,,"1 403,67 $","120,29 $",,"3 972,00 $"
"2479, chemin Bellerive",565 000 $,Carignan,Montérégie (Rive-Sud Montréal),3,1,,1,700 pi²,,"1 194,86 $","138,60 $",,
"606-2100, avenue Terry-Fox",1 395 000 $,Chomedey,Laval,2,,,1,2 731 pi²,,"7 501,88 $","939,85 $",,
chemin du Tour-du-Lac-Gamelin,35 000 $,Hébertville,Saguenay-Lac-Saint-Jean,,,,,,,"126,69 $",,,
"3632-3638, rue du Roi-Georges",659 000 $,Jonquière (Jonquière),Saguenay-Lac-Saint-Jean,8,,,,,,"7 048,00 $","428,00 $",,"2 370,00 $"
"8890, rue de Tilly",709 000 $,St-François,Laval,5,,1,,,,"2 840,12 $","250,57 $",,
"3636, rue Chateaufort",475 000 $,Longueuil (Vieux-Longueuil),Montérégie (Rive-Sud Montréal),5,,1,2,1 440 pi²,,"1 964,00 $","197,00 $",,"1 608,00 $"
Développement Robertson - Phase 2,105 000 $,Pintendre,Québec Rive-Sud (Lévis),,,,,,,,,,
"4, rue du Pavillon",209 000 $,Ste-Anne-Des-Plaines,Laurentides,,,,,,,,,,
"3, impasse du Quai",1 549 000 $,Cantley,Outaouais,3,,1,2,2 119.41 pi²,,"6 186,00 $","596,00 $",,
route de la Brousse,95 000 $,Port-Daniel,Gaspésie-Îles-de-la-Madeleine,,,,,,,"76,11 $",,,
"7, chemin du Ruisselet",649 000 $,Val-Des-Monts,Outaouais,3,,,2,2 400 pi²,,"2 900,00 $","500,00 $","1 200,00 $","1 700,00 $"
,640 000 $Prix de vente fourni par le vendeur à DuProprio.,Lévis,Québec Rive-Sud (Lévis),5,,1,3,"2,500 pi²",,,,,
"435, chemin Boulanger",495 000 $,Sutton,Estrie,2,1,,1,1 000 pi²,,"1 902,94 $","167,63 $","1 007,71 $",
"222-228, avenue Broadway",695 000 $,Pointe-Aux-Trembles / Montréal-Est,Montréal / l'Île,,,,,,,"2 500,00 $","550,00 $",,
